Analysis,r_value,mZp_GeV,xsecXBR_pb
ATLAS-EXOT-2019-03,0.6666666666666666,2716.0804020100504,-1.579286070658817
ATLAS-EXOT-2019-03,0.6666666666666666,2709.486986177679,-1.5656467402584409
ATLAS-EXOT-2019-03,0.6666666666666666,2708.542713567839,-1.5635859948983932
ATLAS-EXOT-2019-03,0.6666666666666666,2701.005025125628,-1.5634164562495996
ATLAS-EXOT-2019-03,0.6666666666666666,2693.467336683417,-1.5632770860679657
ATLAS-EXOT-2019-03,0.6666666666666666,2685.929648241206,-1.5631350780116553
ATLAS-EXOT-2019-03,0.6666666666666666,2678.3919597989952,-1.5629872470448594
ATLAS-EXOT-2019-03,0.6666666666666666,2670.854271356784,-1.5628332275265089
ATLAS-EXOT-2019-03,0.6666666666666666,2663.316582914573,-1.5626726225478793
ATLAS-EXOT-2019-03,0.6666666666666666,2655.7788944723616,-1.5625050005172714
ATLAS-EXOT-2019-03,0.6666666666666666,2648.2412060301504,-1.5623298912870371
ATLAS-EXOT-2019-03,0.6666666666666666,2640.7035175879396,-1.5621467817497652
ATLAS-EXOT-2019-03,0.6666666666666666,2633.165829145729,-1.5619551108167582
ATLAS-EXOT-2019-03,0.6666666666666666,2625.6281407035176,-1.5617542636752946
ATLAS-EXOT-2019-03,0.6666666666666666,2618.0904522613064,-1.5615435652008678
ATLAS-EXOT-2019-03,0.6666666666666666,2610.5527638190956,-1.5613222723756863
ATLAS-EXOT-2019-03,0.6666666666666666,2603.0150753768844,-1.5610895655340382
ATLAS-EXOT-2019-03,0.6666666666666666,2595.4773869346736,-1.5608445382171383
ATLAS-EXOT-2019-03,0.6666666666666666,2587.9396984924624,-1.5605861853727738
ATLAS-EXOT-2019-03,0.6666666666666666,2580.402010050251,-1.5603133895758923
ATLAS-EXOT-2019-03,0.6666666666666666,2572.86432160804,-1.5600249048717632
ATLAS-EXOT-2019-03,0.6666666666666666,2565.326633165829,-1.559719337748991
ATLAS-EXOT-2019-03,0.6666666666666666,2557.788944723618,-1.559395124629397
ATLAS-EXOT-2019-03,0.6666666666666666,2550.251256281407,-1.5590505051074453
ATLAS-EXOT-2019-03,0.6666666666666666,2542.713567839196,-1.5586834899724482
ATLAS-EXOT-2019-03,0.6666666666666666,2535.175879396985,-1.558291822787016
ATLAS-EXOT-2019-03,0.6666666666666666,2527.638190954774,-1.5578729334542352
ATLAS-EXOT-2019-03,0.6666666666666666,2520.100502512563,-1.5574238817545862
ATLAS-EXOT-2019-03,0.6666666666666666,2512.562814070352,-1.5569385268441556
ATLAS-EXOT-2019-03,0.6666666666666666,2505.025125628141,-1.5564150371807406
ATLAS-EXOT-2019-03,0.6666666666666666,2497.4874371859296,-1.5558488698286397
ATLAS-EXOT-2019-03,0.6666666666666666,2489.9497487437184,-1.5552345840366615
ATLAS-EXOT-2019-03,0.6666666666666666,2482.4120603015076,-1.5545657731929543
ATLAS-EXOT-2019-03,0.6666666666666666,2474.8743718592964,-1.5538348405425744
ATLAS-EXOT-2019-03,0.6666666666666666,2467.3366834170856,-1.5530327093644907
ATLAS-EXOT-2019-03,0.6666666666666666,2459.7989949748744,-1.5521484441194802
ATLAS-EXOT-2019-03,0.6666666666666666,2452.261306532663,-1.5511687489408335
ATLAS-EXOT-2019-03,0.6666666666666666,2444.7236180904524,-1.550077294495207
ATLAS-EXOT-2019-03,0.6666666666666666,2444.1331595869874,-1.5499865140936901
ATLAS-EXOT-2019-03,0.6666666666666666,2444.7236180904524,-1.5498020151412888
ATLAS-EXOT-2019-03,0.6666666666666666,2452.261306532663,-1.547612868547372
ATLAS-EXOT-2019-03,0.6666666666666666,2459.7989949748744,-1.5456925348443065
ATLAS-EXOT-2019-03,0.6666666666666666,2467.3366834170856,-1.5439943654066477
ATLAS-EXOT-2019-03,0.6666666666666666,2474.874371859297,-1.5424819149926436
ATLAS-EXOT-2019-03,0.6666666666666666,2482.4120603015076,-1.540515547592453
ATLAS-EXOT-2019-03,0.6666666666666666,2489.9497487437184,-1.5369702324922134
ATLAS-EXOT-2019-03,0.6666666666666666,2496.346862811569,-1.5343262879289399
ATLAS-EXOT-2019-03,0.6666666666666666,2497.4874371859296,-1.533093500754514
ATLAS-EXOT-2019-03,0.6666666666666666,2505.025125628141,-1.5276154239625588
ATLAS-EXOT-2019-03,0.6666666666666666,2512.562814070352,-1.5242073363601838
ATLAS-EXOT-2019-03,0.6666666666666666,2520.100502512563,-1.5217686612279053
ATLAS-EXOT-2019-03,0.6666666666666666,2527.638190954774,-1.519911271318214
ATLAS-EXOT-2019-03,0.6666666666666666,2533.809941377637,-1.51866606176419
ATLAS-EXOT-2019-03,0.6666666666666666,2530.257339541783,-1.5030058355994393
ATLAS-EXOT-2019-03,0.6666666666666666,2527.638190954774,-1.4914603652296132
ATLAS-EXOT-2019-03,0.6666666666666666,2526.704737705929,-1.4873456094346893
ATLAS-EXOT-2019-03,0.6666666666666666,2522.840506511808,-1.4716853832699388
ATLAS-EXOT-2019-03,0.6666666666666666,2520.100502512563,-1.4657872800416099
ATLAS-EXOT-2019-03,0.6666666666666666,2515.565441858072,-1.4560251571051888
ATLAS-EXOT-2019-03,0.6666666666666666,2512.562814070352,-1.449561732725845
ATLAS-EXOT-2019-03,0.6666666666666666,2508.2903772043355,-1.4403649309404383
ATLAS-EXOT-2019-03,0.6666666666666666,2505.025125628141,-1.4333361854100795
ATLAS-EXOT-2019-03,0.6666666666666666,2501.0153125505994,-1.4247047047756878
ATLAS-EXOT-2019-03,0.6666666666666666,2497.4874371859296,-1.417110638094314
ATLAS-EXOT-2019-03,0.6666666666666666,2493.7402478968634,-1.4090444786109377
ATLAS-EXOT-2019-03,0.6666666666666666,2489.9497487437184,-1.4022792505761283
ATLAS-EXOT-2019-03,0.6666666666666666,2485.5390808524076,-1.3933842524461872
ATLAS-EXOT-2019-03,0.6666666666666666,2482.4120603015076,-1.3888726946618857
ATLAS-EXOT-2019-03,0.6666666666666666,2475.1628082911775,-1.3777240262814372
ATLAS-EXOT-2019-03,0.6666666666666666,2474.8743718592964,-1.3773438087662586
ATLAS-EXOT-2019-03,0.6666666666666666,2467.3366834170856,-1.367027942209179
ATLAS-EXOT-2019-03,0.6666666666666666,2463.9382545477547,-1.3620638001166867
ATLAS-EXOT-2019-03,0.6666666666666666,2459.7989949748744,-1.3568373021743538
ATLAS-EXOT-2019-03,0.6666666666666666,2452.261306532663,-1.346698380952794
ATLAS-EXOT-2019-03,0.6666666666666666,2452.0507037575226,-1.3464035739519367
ATLAS-EXOT-2019-03,0.6666666666666666,2444.723618090453,-1.337428945518997
ATLAS-EXOT-2019-03,0.6666666666666666,2439.564269943532,-1.3307433477871862
ATLAS-EXOT-2019-03,0.6666666666666666,2437.185929648241,-1.3280509643464815
ATLAS-EXOT-2019-03,0.6666666666666666,2429.64824120603,-1.3189797656590094
ATLAS-EXOT-2019-03,0.6666666666666666,2426.5917714182924,-1.3150831216224357
ATLAS-EXOT-2019-03,0.6666666666666666,2422.110552763819,-1.310048794003408
ATLAS-EXOT-2019-03,0.6666666666666666,2414.572864321608,-1.301134730657304
ATLAS-EXOT-2019-03,0.6666666666666666,2413.183996122121,-1.2994228954576856
ATLAS-EXOT-2019-03,0.6666666666666666,2407.035175879397,-1.2927290887739689
ATLAS-EXOT-2019-03,0.6666666666666666,2399.497487437186,-1.2837872054933035
ATLAS-EXOT-2019-03,0.6666666666666666,2399.477081691198,-1.2837626692929351
ATLAS-EXOT-2019-03,0.6666666666666666,2391.9597989949752,-1.2756808114867328
ATLAS-EXOT-2019-03,0.6666666666666666,2385.3974880233827,-1.268102443128185
ATLAS-EXOT-2019-03,0.6666666666666666,2384.422110552764,-1.267098005628205
ATLAS-EXOT-2019-03,0.6666666666666666,2376.884422110553,-1.2590846940177025
ATLAS-EXOT-2019-03,0.6666666666666666,2371.0782763703373,-1.2524422169634346
ATLAS-EXOT-2019-03,0.6666666666666666,2369.3467336683416,-1.2506762694161324
ATLAS-EXOT-2019-03,0.6666666666666666,2361.8090452261304,-1.242679530026407
ATLAS-EXOT-2019-03,0.6666666666666666,2356.6024141571534,-1.2367819907986841
ATLAS-EXOT-2019-03,0.6666666666666666,2354.2713567839196,-1.234422134273316
ATLAS-EXOT-2019-03,0.6666666666666666,2346.7336683417084,-1.2264757680934693
ATLAS-EXOT-2019-03,0.6666666666666666,2341.890753402283,-1.221121764633934
ATLAS-EXOT-2019-03,0.6666666666666666,2339.1959798994976,-1.2184454326669796
ATLAS-EXOT-2019-03,0.6666666666666666,2331.6582914572864,-1.2105595440726478
ATLAS-EXOT-2019-03,0.6666666666666666,2327.0385344407014,-1.2054615384691836
ATLAS-EXOT-2019-03,0.6666666666666666,2324.120603015075,-1.2025458343527218
ATLAS-EXOT-2019-03,0.6666666666666666,2316.5829145728644,-1.1947587700367048
ATLAS-EXOT-2019-03,0.6666666666666666,2312.089597224121,-1.1898013123044335
ATLAS-EXOT-2019-03,0.6666666666666666,2309.045226130653,-1.1867842532028183
ATLAS-EXOT-2019-03,0.6666666666666666,2301.5075376884424,-1.178996361823387
ATLAS-EXOT-2019-03,0.6666666666666666,2293.969849246231,-1.1751935860485245
ATLAS-EXOT-2019-03,0.6666666666666666,2291.1007322785763,-1.174141086139683
ATLAS-EXOT-2019-03,0.6666666666666666,2286.43216080402,-1.1725974664801704
ATLAS-EXOT-2019-03,0.6666666666666666,2278.894472361809,-1.1699416602553252
ATLAS-EXOT-2019-03,0.6666666666666666,2271.356783919598,-1.1670615301154224
ATLAS-EXOT-2019-03,0.6666666666666666,2263.8190954773872,-1.163927401380999
ATLAS-EXOT-2019-03,0.6666666666666666,2256.281407035176,-1.160488880124949
ATLAS-EXOT-2019-03,0.6666666666666666,2252.13100694543,-1.158480859974933
ATLAS-EXOT-2019-03,0.6666666666666666,2248.743718592965,-1.156987930283999
ATLAS-EXOT-2019-03,0.6666666666666666,2241.2060301507536,-1.1533683186400228
ATLAS-EXOT-2019-03,0.6666666666666666,2233.668341708543,-1.1492721268635233
ATLAS-EXOT-2019-03,0.6666666666666666,2226.1306532663316,-1.14459859762449
ATLAS-EXOT-2019-03,0.6666666666666666,2223.5173026349116,-1.1428206338101825
ATLAS-EXOT-2019-03,0.6666666666666666,2218.592964824121,-1.1410024481125498
ATLAS-EXOT-2019-03,0.6666666666666666,2211.0552763819096,-1.1381629185383166
ATLAS-EXOT-2019-03,0.6666666666666666,2203.5175879396984,-1.1353128992504025
ATLAS-EXOT-2019-03,0.6666666666666666,2195.9798994974876,-1.1321655263145973
ATLAS-EXOT-2019-03,0.6666666666666666,2188.4422110552764,-1.1286717023692594
ATLAS-EXOT-2019-03,0.6666666666666666,2185.419984122019,-1.127160407645432
ATLAS-EXOT-2019-03,0.6666666666666666,2180.904522613065,-1.124695387596348
ATLAS-EXOT-2019-03,0.6666666666666666,2173.3668341708544,-1.1202422393200144
ATLAS-EXOT-2019-03,0.6666666666666666,2165.829145728643,-1.1153063997611075
ATLAS-EXOT-2019-03,0.6666666666666666,2160.5256241636016,-1.111500181480682
ATLAS-EXOT-2019-03,0.6666666666666666,2158.291457286432,-1.1097205307313425
ATLAS-EXOT-2019-03,0.6666666666666666,2150.753768844221,-1.1032018030949835
ATLAS-EXOT-2019-03,0.6666666666666666,2143.291450018963,-1.0958399553159315
ATLAS-EXOT-2019-03,0.6666666666666666,2143.21608040201,-1.0958178091684132
ATLAS-EXOT-2019-03,0.6666666666666666,2135.6783919597992,-1.093243296364999
ATLAS-EXOT-2019-03,0.6666666666666666,2128.140703517588,-1.0896822418917087
ATLAS-EXOT-2019-03,0.6666666666666666,2120.603015075377,-1.0844331911739593
ATLAS-EXOT-2019-03,0.6666666666666666,2116.328874997844,-1.0801797291511814
ATLAS-EXOT-2019-03,0.6666666666666666,2113.065326633166,-1.0717209335428657
ATLAS-EXOT-2019-03,0.6666666666666666,2110.299794007149,-1.064519502986431
ATLAS-EXOT-2019-03,0.6666666666666666,2105.527638190955,-1.0538951251643365
ATLAS-EXOT-2019-03,0.6666666666666666,2102.643370749382,-1.048859276821681
ATLAS-EXOT-2019-03,0.6666666666666666,2097.9899497487436,-1.0413563122392326
ATLAS-EXOT-2019-03,0.6666666666666666,2090.452261306533,-1.0378442177790734
ATLAS-EXOT-2019-03,0.6666666666666666,2082.9145728643216,-1.0339395076756388
ATLAS-EXOT-2019-03,0.6666666666666666,2081.574307698166,-1.0331990506569304
ATLAS-EXOT-2019-03,0.6666666666666666,2075.3768844221104,-1.0301694554864806
ATLAS-EXOT-2019-03,0.6666666666666666,2067.8391959798996,-1.0263013836911754
ATLAS-EXOT-2019-03,0.6666666666666666,2060.3015075376884,-1.022216201288371
ATLAS-EXOT-2019-03,0.6666666666666666,2052.763819095477,-1.0178951011990223
ATLAS-EXOT-2019-03,0.6666666666666666,2052.1611693338937,-1.01753882449218
ATLAS-EXOT-2019-03,0.6666666666666666,2045.2261306532664,-1.0138604578466928
ATLAS-EXOT-2019-03,0.6666666666666666,2037.6884422110552,-1.009561511726468
ATLAS-EXOT-2019-03,0.6666666666666666,2030.1507537688442,-1.0049117554943616
ATLAS-EXOT-2019-03,0.6666666666666666,2025.5442822512775,-1.0018785983274299
ATLAS-EXOT-2019-03,0.6666666666666666,2022.6130653266332,-0.9998610400211394
ATLAS-EXOT-2019-03,0.6666666666666666,2015.075376884422,-0.9944795904586468
ATLAS-EXOT-2019-03,0.6666666666666666,2007.537688442211,-0.9888561960805633
ATLAS-EXOT-2019-03,0.6666666666666666,2004.0019067556352,-0.9862183721626794
ATLAS-EXOT-2019-03,0.6666666666666666,2000.0,-0.983362245612268
ATLAS-EXOT-2019-03,0.6666666666666666,3122.9563944782644,-1.9571523943771982
ATLAS-EXOT-2019-03,0.6666666666666666,3123.115577889447,-1.9574694456583304
ATLAS-EXOT-2019-03,0.6666666666666666,3123.331670780796,-1.9571523943771982
ATLAS-EXOT-2019-03,0.6666666666666666,3123.115577889447,-1.9563870906365854
ATLAS-EXOT-2019-03,0.6666666666666666,3122.956394478265,-1.9571523943771982
ATLAS-EXOT-2019-03,1.0,3296.432947721132,-2.1136518894080636
ATLAS-EXOT-2019-03,1.0,3288.9447236180904,-2.1119376234809035
ATLAS-EXOT-2019-03,1.0,3285.0564695084913,-2.1137546560247014
ATLAS-EXOT-2019-03,1.0,3288.9447236180904,-2.1192715646319105
ATLAS-EXOT-2019-03,1.0,3296.4824120603016,-2.1139664990427125
ATLAS-EXOT-2019-03,1.0,3296.5375201443626,-2.1137546560247014
ATLAS-EXOT-2019-03,1.0,3310.8304284540045,-2.127903725304249
ATLAS-EXOT-2019-03,1.0,3310.3510098078414,-2.129414882189452
ATLAS-EXOT-2019-03,1.0,3311.5577889447236,-2.1311470888803012
ATLAS-EXOT-2019-03,1.0,3312.3694361438174,-2.129414882189452
ATLAS-EXOT-2019-03,1.0,3326.0477494192855,-2.1438588530725924
ATLAS-EXOT-2019-03,1.0,3325.7049718833946,-2.145075108354202
ATLAS-EXOT-2019-03,1.0,3326.6331658291456,-2.146432628640537
ATLAS-EXOT-2019-03,1.0,3327.298243876812,-2.145075108354202
ATLAS-EXOT-2019-03,1.0,3438.9835782935093,-2.254696691507454
ATLAS-EXOT-2019-03,1.0,3439.6984924623116,-2.2555566645156655
ATLAS-EXOT-2019-03,1.0,3440.601743840052,-2.2565732775414205
ATLAS-EXOT-2019-03,1.0,3451.9752687189693,-2.2703569176722045
ATLAS-EXOT-2019-03,1.0,3454.7738693467336,-2.2751242321526783
ATLAS-EXOT-2019-03,1.0,3458.221184995361,-2.27751902620623
ATLAS-EXOT-2019-03,1.0,3465.3371943156435,-2.2860171438369545
ATLAS-EXOT-2019-03,1.0,3462.311557788945,-2.292452155826501
ATLAS-EXOT-2019-03,1.0,3454.7738693467336,-2.29363855342795
ATLAS-EXOT-2019-03,1.0,3447.2361809045224,-2.2912735373210813
ATLAS-EXOT-2019-03,1.0,3439.6984924623116,-2.2889085212142124
ATLAS-EXOT-2019-03,1.0,3432.1608040201013,-2.2865435051073435
ATLAS-EXOT-2019-03,1.0,3430.4832056085243,-2.286017143836955
ATLAS-EXOT-2019-03,1.0,3424.6231155778896,-2.284178489000474
ATLAS-EXOT-2019-03,1.0,3417.0854271356784,-2.281813472893605
ATLAS-EXOT-2019-03,1.0,3409.547738693467,-2.279448456786736
ATLAS-EXOT-2019-03,1.0,3402.0100502512564,-2.277083440679867
ATLAS-EXOT-2019-03,1.0,3394.4723618090457,-2.2759828828247675
ATLAS-EXOT-2019-03,1.0,3386.9346733668344,-2.2753421279703123
ATLAS-EXOT-2019-03,1.0,3379.396984924623,-2.2747013731158567
ATLAS-EXOT-2019-03,1.0,3371.8592964824115,-2.2740606182614007
ATLAS-EXOT-2019-03,1.0,3364.3216080402008,-2.2718269613798556
ATLAS-EXOT-2019-03,1.0,3362.637279297518,-2.2703569176722045
ATLAS-EXOT-2019-03,1.0,3360.6777287813397,-2.254696691507454
ATLAS-EXOT-2019-03,1.0,3358.7181782651614,-2.2390364653427035
ATLAS-EXOT-2019-03,1.0,3356.78391959799,-2.223578365161592
ATLAS-EXOT-2019-03,1.0,3356.758627748983,-2.2233762391779535
ATLAS-EXOT-2019-03,1.0,3356.7839195979896,-2.223357487134877
ATLAS-EXOT-2019-03,1.0,3364.3216080402008,-2.221020013898
ATLAS-EXOT-2019-03,1.0,3371.859296482412,-2.2181703246996465
ATLAS-EXOT-2019-03,1.0,3379.396984924623,-2.2138306931390783
ATLAS-EXOT-2019-03,1.0,3385.913745199894,-2.2077160130132034
ATLAS-EXOT-2019-03,1.0,3379.396984924623,-2.2027536494538738
ATLAS-EXOT-2019-03,1.0,3371.8592964824115,-2.1953603679787004
ATLAS-EXOT-2019-03,1.0,3364.3216080402008,-2.1958121811200235
ATLAS-EXOT-2019-03,1.0,3357.5079550026353,-2.192055786848453
ATLAS-EXOT-2019-03,1.0,3356.78391959799,-2.189530426282545
ATLAS-EXOT-2019-03,1.0,3349.2462311557792,-2.1866276983594974
ATLAS-EXOT-2019-03,1.0,3341.708542713568,-2.1833455074301105
ATLAS-EXOT-2019-03,1.0,3334.170854271357,-2.1791899495334732
ATLAS-EXOT-2019-03,1.0,3329.1021648053766,-2.1763955606837024
ATLAS-EXOT-2019-03,1.0,3326.6331658291456,-2.175034391636835
ATLAS-EXOT-2019-03,1.0,3319.0954773869353,-2.170878833740198
ATLAS-EXOT-2019-03,1.0,3311.5577889447236,-2.1667232758435597
ATLAS-EXOT-2019-03,1.0,3304.020100502513,-2.1625677179469225
ATLAS-EXOT-2019-03,1.0,3298.545183443903,-2.160735334518952
ATLAS-EXOT-2019-03,1.0,3296.4824120603016,-2.160044951804741
ATLAS-EXOT-2019-03,1.0,3288.9447236180904,-2.1593102023123314
ATLAS-EXOT-2019-03,1.0,3281.407035175879,-2.156673341593538
ATLAS-EXOT-2019-03,1.0,3275.8308565338957,-2.145075108354202
ATLAS-EXOT-2019-03,1.0,3278.1410852461704,-2.129414882189452
ATLAS-EXOT-2019-03,1.0,3274.6382374809396,-2.1137546560247014
ATLAS-EXOT-2019-03,1.0,3273.869346733668,-2.112603185497956
ATLAS-EXOT-2019-03,1.0,3266.3316582914576,-2.1089618872587383
ATLAS-EXOT-2019-03,1.0,3263.001068257032,-2.098094429859951
ATLAS-EXOT-2019-03,1.0,3258.7939698492464,-2.0870983825439766
ATLAS-EXOT-2019-03,1.0,3251.256281407035,-2.0906786087031906
ATLAS-EXOT-2019-03,1.0,3243.718592964824,-2.0909574229509458
ATLAS-EXOT-2019-03,1.0,3236.1809045226128,-2.0841514350417065
ATLAS-EXOT-2019-03,1.0,3235.468228201227,-2.0824342036952004
ATLAS-EXOT-2019-03,1.0,3228.6432160804015,-2.0740704414950155
ATLAS-EXOT-2019-03,1.0,3221.1055276381912,-2.0746203443113576
ATLAS-EXOT-2019-03,1.0,3213.56783919598,-2.074835868439976
ATLAS-EXOT-2019-03,1.0,3207.394999299463,-2.0667739775304503
ATLAS-EXOT-2019-03,1.0,3206.030150753769,-2.0636031725007244
ATLAS-EXOT-2019-03,1.0,3198.4924623115576,-2.05839648260696
ATLAS-EXOT-2019-03,1.0,3190.9547738693464,-2.0572987032709227
ATLAS-EXOT-2019-03,1.0,3183.417085427136,-2.0559674306753575
ATLAS-EXOT-2019-03,1.0,3175.879396984925,-2.054319305057795
ATLAS-EXOT-2019-03,1.0,3168.3417085427136,-2.052225926146193
ATLAS-EXOT-2019-03,1.0,3165.023433381959,-2.0511137513657003
ATLAS-EXOT-2019-03,1.0,3168.3417085427136,-2.048041933078638
ATLAS-EXOT-2019-03,1.0,3175.879396984925,-2.039237957349139
ATLAS-EXOT-2019-03,1.0,3178.8886925728257,-2.03545352520095
ATLAS-EXOT-2019-03,1.0,3183.417085427136,-2.028682553363253
ATLAS-EXOT-2019-03,1.0,3190.954773869347,-2.024397860787682
ATLAS-EXOT-2019-03,1.0,3198.4924623115576,-2.021326993615765
ATLAS-EXOT-2019-03,1.0,3199.603183249073,-2.0197932990361993
ATLAS-EXOT-2019-03,1.0,3198.4924623115576,-2.018965560973194
ATLAS-EXOT-2019-03,1.0,3190.9547738693473,-2.015717671412543
ATLAS-EXOT-2019-03,1.0,3184.302519740089,-2.0041330728714493
ATLAS-EXOT-2019-03,1.0,3183.417085427136,-2.0034220416462403
ATLAS-EXOT-2019-03,1.0,3180.8404454547467,-2.0041330728714493
ATLAS-EXOT-2019-03,1.0,3175.879396984925,-2.00957959622673
ATLAS-EXOT-2019-03,1.0,3168.3417085427136,-2.0082112297757657
ATLAS-EXOT-2019-03,1.0,3160.804020100502,-2.0068428633248017
ATLAS-EXOT-2019-03,1.0,3153.266331658291,-2.0054744968738376
ATLAS-EXOT-2019-03,1.0,3145.8770565180084,-2.0041330728714493
ATLAS-EXOT-2019-03,1.0,3145.7286432160804,-2.0041061304228736
ATLAS-EXOT-2019-03,1.0,3138.1909547738696,-2.002737763971909
ATLAS-EXOT-2019-03,1.0,3130.6532663316584,-2.001369397520945
ATLAS-EXOT-2019-03,1.0,3123.115577889447,-2.0000010310699805
ATLAS-EXOT-2019-03,1.0,3115.577889447236,-1.9986326646190165
ATLAS-EXOT-2019-03,1.0,3108.040201005025,-1.9972642981680522
ATLAS-EXOT-2019-03,1.0,3100.502512562814,-1.995895931717088
ATLAS-EXOT-2019-03,1.0,3092.964824120603,-1.995397930391364
ATLAS-EXOT-2019-03,1.0,3085.427135678392,-1.9949620980031573
ATLAS-EXOT-2019-03,1.0,3077.889447236181,-1.9945262656149503
ATLAS-EXOT-2019-03,1.0,3070.3517587939696,-1.9940904332267435
ATLAS-EXOT-2019-03,1.0,3062.8140703517583,-1.9936546008385365
ATLAS-EXOT-2019-03,1.0,3055.276381909548,-1.99321876845033
ATLAS-EXOT-2019-03,1.0,3047.738693467337,-1.992782936062123
ATLAS-EXOT-2019-03,1.0,3040.2010050251256,-1.9923471036739162
ATLAS-EXOT-2019-03,1.0,3032.6633165829144,-1.989268433030349
ATLAS-EXOT-2019-03,1.0,3031.568589858084,-1.9884728467066988
ATLAS-EXOT-2019-03,1.0,3030.398622574841,-1.9728126205419483
ATLAS-EXOT-2019-03,1.0,3029.228655291598,-1.9571523943771982
ATLAS-EXOT-2019-03,1.0,3032.6633165829144,-1.955959780637465
ATLAS-EXOT-2019-03,1.0,3040.201005025126,-1.9537331308155697
ATLAS-EXOT-2019-03,1.0,3047.738693467337,-1.9519206384238144
ATLAS-EXOT-2019-03,1.0,3055.276381909548,-1.9504165851943227
ATLAS-EXOT-2019-03,1.0,3062.814070351759,-1.9491484124213998
ATLAS-EXOT-2019-03,1.0,3070.3517587939696,-1.9480646652830265
ATLAS-EXOT-2019-03,1.0,3077.889447236181,-1.9471278402784402
ATLAS-EXOT-2019-03,1.0,3085.427135678392,-1.9463099569889515
ATLAS-EXOT-2019-03,1.0,3092.964824120603,-1.945589715820542
ATLAS-EXOT-2019-03,1.0,3100.502512562814,-1.946051516089743
ATLAS-EXOT-2019-03,1.0,3108.040201005025,-1.9453879041578768
ATLAS-EXOT-2019-03,1.0,3111.786548006985,-1.941492168212448
ATLAS-EXOT-2019-03,1.0,3109.044364846547,-1.9258319420476977
ATLAS-EXOT-2019-03,1.0,3108.040201005025,-1.9247421440033263
ATLAS-EXOT-2019-03,1.0,3105.693910420615,-1.9258319420476977
ATLAS-EXOT-2019-03,1.0,3100.5025125628135,-1.9326963110954218
ATLAS-EXOT-2019-03,1.0,3092.964824120603,-1.9322490789062767
ATLAS-EXOT-2019-03,1.0,3085.427135678392,-1.9298593298498736
ATLAS-EXOT-2019-03,1.0,3077.889447236181,-1.926702184903772
ATLAS-EXOT-2019-03,1.0,3076.1649479294724,-1.9258319420476977
ATLAS-EXOT-2019-03,1.0,3077.889447236181,-1.9248556667701378
ATLAS-EXOT-2019-03,1.0,3085.427135678392,-1.9210290398090375
ATLAS-EXOT-2019-03,1.0,3092.964824120603,-1.9140170553854343
ATLAS-EXOT-2019-03,1.0,3093.504161378786,-1.9101717158829474
ATLAS-EXOT-2019-03,1.0,3092.964824120603,-1.9095835868553401
ATLAS-EXOT-2019-03,1.0,3085.427135678392,-1.9068039192472335
ATLAS-EXOT-2019-03,1.0,3077.9805478812596,-1.894511489718197
ATLAS-EXOT-2019-03,1.0,3077.889447236181,-1.8944116432315083
ATLAS-EXOT-2019-03,1.0,3070.3517587939696,-1.8940413439548929
ATLAS-EXOT-2019-03,1.0,3062.814070351759,-1.8811658506988524
ATLAS-EXOT-2019-03,1.0,3055.276381909548,-1.8809031601714572
ATLAS-EXOT-2019-03,1.0,3049.264003779274,-1.8788512635534467
ATLAS-EXOT-2019-03,1.0,3047.738693467337,-1.876493346918032
ATLAS-EXOT-2019-03,1.0,3040.2010050251256,-1.8678771863155859
ATLAS-EXOT-2019-03,1.0,3032.6633165829144,-1.8682294103911776
ATLAS-EXOT-2019-03,1.0,3025.225972985517,-1.8631910373886964
ATLAS-EXOT-2019-03,1.0,3025.1256281407036,-1.8628362030244656
ATLAS-EXOT-2019-03,1.0,3017.5879396984924,-1.8567567940320577
ATLAS-EXOT-2019-03,1.0,3010.0502512562816,-1.8529103577814645
ATLAS-EXOT-2019-03,1.0,3002.5125628140704,-1.8478040069115602
ATLAS-EXOT-2019-03,1.0,3002.109287749459,-1.847530811223946
ATLAS-EXOT-2019-03,1.0,2994.974874371859,-1.8426976560416555
ATLAS-EXOT-2019-03,1.0,2987.4371859296484,-1.8375913051717512
ATLAS-EXOT-2019-03,1.0,2979.899497487437,-1.8324849543018467
ATLAS-EXOT-2019-03,1.0,2978.992602513401,-1.8318705850591956
ATLAS-EXOT-2019-03,1.0,2972.3618090452264,-1.8273786034319426
ATLAS-EXOT-2019-03,1.0,2964.824120603015,-1.822272252562038
ATLAS-EXOT-2019-03,1.0,2957.286432160804,-1.8171659016921335
ATLAS-EXOT-2019-03,1.0,2955.875917277344,-1.8162103588944456
ATLAS-EXOT-2019-03,1.0,2949.748743718593,-1.812059550822229
ATLAS-EXOT-2019-03,1.0,2942.211055276382,-1.806953199952325
ATLAS-EXOT-2019-03,1.0,2934.673366834171,-1.8018468490824204
ATLAS-EXOT-2019-03,1.0,2932.759232041286,-1.8005501327296953
ATLAS-EXOT-2019-03,1.0,2927.13567839196,-1.7967404982125161
ATLAS-EXOT-2019-03,1.0,2919.597989949749,-1.7916341473426116
ATLAS-EXOT-2019-03,1.0,2912.0603015075376,-1.7865277964727073
ATLAS-EXOT-2019-03,1.0,2909.6425468052284,-1.784889906564945
ATLAS-EXOT-2019-03,1.0,2904.522613065327,-1.781421445602803
ATLAS-EXOT-2019-03,1.0,2896.9849246231156,-1.7782170730403717
ATLAS-EXOT-2019-03,1.0,2889.4472361809044,-1.7778656679391505
